timestamp,coin,funding_rate,premium,datetime
1767423600004,MELANIA,1.25e-05,-0.0002246111,2026-01-03 07:00:00.004
1767423600004,MEW,1.25e-05,5.5723e-06,2026-01-03 07:00:00.004
1767423600004,MON,-8.73403e-05,-0.0011987222,2026-01-03 07:00:00.004
1767423600004,MOODENG,1.25e-05,-0.0001458447,2026-01-03 07:00:00.004
1767423600004,MORPHO,1.25e-05,0.0003209921,2026-01-03 07:00:00.004
1767423600004,MOVE,1.25e-05,0.0001102836,2026-01-03 07:00:00.004
1767423600004,NEIROETH,0.0,0.0,2026-01-03 07:00:00.004
1767423600004,NIL,1.25e-05,-2.87234e-05,2026-01-03 07:00:00.004
1767423600004,OM,3.14634e-05,0.0007517075,2026-01-03 07:00:00.004
1767423600004,OP,1.25e-05,-0.0003510281,2026-01-03 07:00:00.004
1767423600004,PAXG,1.25e-05,-0.0002097037,2026-01-03 07:00:00.004
1767423600004,PENGU,1.25e-05,-3.18412e-05,2026-01-03 07:00:00.004
1767423600004,PNUT,1.25e-05,-0.0001000619,2026-01-03 07:00:00.004
1767423600004,POL,1.25e-05,-0.0002036017,2026-01-03 07:00:00.004
1767423600004,PROMPT,0.0001042504,0.0013340032,2026-01-03 07:00:00.004
1767423600004,PROVE,1.0428e-05,-0.000416576,2026-01-03 07:00:00.004
1767423600004,PUMP,1.26465e-05,0.0006011722,2026-01-03 07:00:00.004
1767423600004,PURR,1.25e-05,0.0004881252,2026-01-03 07:00:00.004
1767423600004,RENDER,1.25e-05,-9.4161e-05,2026-01-03 07:00:00.004
1767423600004,RESOLV,-8.57384e-05,-0.0011859074,2026-01-03 07:00:00.004
1767423600004,RNDR,0.0,0.0,2026-01-03 07:00:00.004
1767423600004,S,1.25e-05,-6.46324e-05,2026-01-03 07:00:00.004
1767423600004,SAND,1.25e-05,-0.0002099418,2026-01-03 07:00:00.004
1767423600004,SCR,1.25e-05,-0.0002064043,2026-01-03 07:00:00.004
1767423600004,SEI,1.25e-05,3.53078e-05,2026-01-03 07:00:00.004
1767423600004,SKY,1.25e-05,-1.88041e-05,2026-01-03 07:00:00.004
1767423600004,SNX,1.25e-05,-0.0001412449,2026-01-03 07:00:00.004
1767423600004,SOL,9.6771e-06,-0.0004225832,2026-01-03 07:00:00.004
1767423600004,SOPH,5.51e-07,-0.0004955921,2026-01-03 07:00:00.004
1767423600004,SPX,1.25e-05,-4.36301e-05,2026-01-03 07:00:00.004
1767423600004,STX,1.25e-05,-0.0001269884,2026-01-03 07:00:00.004
1767423600004,SUI,-6.646e-07,-0.000505317,2026-01-03 07:00:00.004
1767423600004,SYRUP,1.25e-05,0.0002155021,2026-01-03 07:00:00.004
1767423600004,TRUMP,1.17106e-05,-0.0004063152,2026-01-03 07:00:00.004
1767423600004,TST,1.25e-05,-1.9736e-06,2026-01-03 07:00:00.004
1767423600004,UNIBOT,0.0,0.0,2026-01-03 07:00:00.004
1767423600004,USUAL,1.25e-05,-0.0001106665,2026-01-03 07:00:00.004
1767423600004,VINE,4.66727e-05,0.0008733818,2026-01-03 07:00:00.004
1767423600004,VIRTUAL,1.25e-05,-0.0003243198,2026-01-03 07:00:00.004
1767423600004,VVV,1.25e-05,5.3099e-06,2026-01-03 07:00:00.004
1767423600004,WCT,-8.4526e-06,-0.0005676208,2026-01-03 07:00:00.004
1767423600004,WLFI,-2.9327e-06,-0.0005234618,2026-01-03 07:00:00.004
1767423600004,XLM,1.25e-05,-3.76595e-05,2026-01-03 07:00:00.004
1767423600004,XPL,1.25e-05,0.0001060214,2026-01-03 07:00:00.004
1767423600004,XRP,7.2984e-06,-0.000441613,2026-01-03 07:00:00.004
1767423600004,ZEREBRO,0.0001034729,0.0013277831,2026-01-03 07:00:00.004
1767423600004,ZORA,1.25e-05,-4.27408e-05,2026-01-03 07:00:00.004
1767423600004,kDOGS,0.0,0.0,2026-01-03 07:00:00.004
1767423600004,kNEIRO,1.25e-05,1.18277e-05,2026-01-03 07:00:00.004
1767423600004,kPEPE,1.25e-05,0.0003116218,2026-01-03 07:00:00.004
1767427200011,0G,-0.0001561374,-0.0017490995,2026-01-03 08:00:00.011
1767427200011,AERO,1.67474e-05,0.0006339789,2026-01-03 08:00:00.011
1767427200011,AI16Z,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,AIXBT,1.25e-05,-7.41625e-05,2026-01-03 08:00:00.011
1767427200011,ALGO,1.25e-05,-1.41704e-05,2026-01-03 08:00:00.011
1767427200011,ANIME,-7.22205e-05,-0.001077764,2026-01-03 08:00:00.011
1767427200011,APE,1.25e-05,-3.64468e-05,2026-01-03 08:00:00.011
1767427200011,APEX,1.25e-05,1.96931e-05,2026-01-03 08:00:00.011
1767427200011,APT,1.25e-05,-0.000296021,2026-01-03 08:00:00.011
1767427200011,ARB,1.25e-05,-0.000189488,2026-01-03 08:00:00.011
1767427200011,ASTER,1.25e-05,-1.7339e-06,2026-01-03 08:00:00.011
1767427200011,ATOM,5.3011e-06,-0.0004575913,2026-01-03 08:00:00.011
1767427200011,AVAX,1.25e-05,-3.71204e-05,2026-01-03 08:00:00.011
1767427200011,BABY,1.25e-05,-2.65182e-05,2026-01-03 08:00:00.011
1767427200011,BCH,1.25e-05,-1.93709e-05,2026-01-03 08:00:00.011
1767427200011,BERA,1.25e-05,0.0001386851,2026-01-03 08:00:00.011
1767427200011,BIO,1.25e-05,-0.0002748012,2026-01-03 08:00:00.011
1767427200011,BLAST,-0.0003377794,-0.0032022349,2026-01-03 08:00:00.011
1767427200011,BLZ,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,BNB,1.25e-05,-3.17892e-05,2026-01-03 08:00:00.011
1767427200011,BTC,8.1292e-06,-0.0004349662,2026-01-03 08:00:00.011
1767427200011,CATI,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,CC,1.25e-05,1.23353e-05,2026-01-03 08:00:00.011
1767427200011,CELO,-1.75354e-05,-0.0006402833,2026-01-03 08:00:00.011
1767427200011,CFX,1.25e-05,-0.0001445639,2026-01-03 08:00:00.011
1767427200011,CHILLGUY,2.45442e-05,0.0006963536,2026-01-03 08:00:00.011
1767427200011,COMP,1.25e-05,-0.0001097103,2026-01-03 08:00:00.011
1767427200011,CRV,1.25e-05,-5.30044e-05,2026-01-03 08:00:00.011
1767427200011,DOGE,1.25e-05,-0.0002282435,2026-01-03 08:00:00.011
1767427200011,DOOD,1.04321e-05,-0.0004165431,2026-01-03 08:00:00.011
1767427200011,DYDX,1.25e-05,2.60604e-05,2026-01-03 08:00:00.011
1767427200011,ETH,1.25e-05,-0.0003558878,2026-01-03 08:00:00.011
1767427200011,FARTCOIN,1.37346e-05,0.0006098767,2026-01-03 08:00:00.011
1767427200011,FOGO,1.25e-05,0.0,2026-01-03 08:00:00.011
1767427200011,FTM,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,FXS,1.25e-05,-4.95505e-05,2026-01-03 08:00:00.011
1767427200011,GMX,1.25e-05,-4.82584e-05,2026-01-03 08:00:00.011
1767427200011,GOAT,1.25e-05,0.0005725484,2026-01-03 08:00:00.011
1767427200011,GRASS,1.25e-05,1.90225e-05,2026-01-03 08:00:00.011
1767427200011,GRIFFAIN,8.30245e-05,0.0011641961,2026-01-03 08:00:00.011
1767427200011,HEMI,1.25e-05,9.20182e-05,2026-01-03 08:00:00.011
1767427200011,HMSTR,1.25e-05,0.0,2026-01-03 08:00:00.011
1767427200011,HYPE,1.25e-05,-0.0002349264,2026-01-03 08:00:00.011
1767427200011,HYPER,5.61e-08,-0.0004995516,2026-01-03 08:00:00.011
1767427200011,INIT,1.25e-05,4.253e-07,2026-01-03 08:00:00.011
1767427200011,INJ,1.25e-05,-0.0001352427,2026-01-03 08:00:00.011
1767427200011,IOTA,1.25e-05,-2.40258e-05,2026-01-03 08:00:00.011
1767427200011,IP,-0.0002697091,-0.0026576731,2026-01-03 08:00:00.011
1767427200011,JELLY,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,KAITO,-0.0003478565,-0.0032828516,2026-01-03 08:00:00.011
1767427200011,LAUNCHCOIN,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,LAYER,-4.08766e-05,-0.000827013,2026-01-03 08:00:00.011
1767427200011,LDO,1.25e-05,-4.08306e-05,2026-01-03 08:00:00.011
1767427200011,LINEA,1.25e-05,-1.45085e-05,2026-01-03 08:00:00.011
1767427200011,LINK,1.25e-05,-0.0001961301,2026-01-03 08:00:00.011
1767427200011,LISTA,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,LIT,1.25e-05,-0.0003967675,2026-01-03 08:00:00.011
1767427200011,LTC,1.25e-05,-0.0002596014,2026-01-03 08:00:00.011
1767427200011,MATIC,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,ME,1.25e-05,-1.64271e-05,2026-01-03 08:00:00.011
1767427200011,MELANIA,1.25e-05,-2.27626e-05,2026-01-03 08:00:00.011
1767427200011,MEW,1.25e-05,0.0,2026-01-03 08:00:00.011
1767427200011,MON,-0.000112966,-0.0014037283,2026-01-03 08:00:00.011
1767427200011,MOODENG,1.25e-05,-4.86728e-05,2026-01-03 08:00:00.011
1767427200011,MORPHO,1.25e-05,8.53638e-05,2026-01-03 08:00:00.011
1767427200011,MOVE,1.25e-05,2.35678e-05,2026-01-03 08:00:00.011
1767427200011,NEIROETH,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,NIL,1.25e-05,7.86964e-05,2026-01-03 08:00:00.011
1767427200011,OM,1.25e-05,0.0005001105,2026-01-03 08:00:00.011
1767427200011,OP,2.1332e-06,-0.000482934,2026-01-03 08:00:00.011
1767427200011,PAXG,1.25e-05,-0.000354347,2026-01-03 08:00:00.011
1767427200011,PENGU,1.25e-05,-7.30686e-05,2026-01-03 08:00:00.011
1767427200011,PNUT,1.25e-05,-4.8073e-05,2026-01-03 08:00:00.011
1767427200011,POL,1.25e-05,-5.31821e-05,2026-01-03 08:00:00.011
1767427200011,PROMPT,0.0001087582,0.0013700657,2026-01-03 08:00:00.011
1767427200011,PROVE,-6.2524e-06,-0.0005500191,2026-01-03 08:00:00.011
1767427200011,PUMP,1.25e-05,0.000290039,2026-01-03 08:00:00.011
1767427200011,PURR,0.0001484673,0.0016877383,2026-01-03 08:00:00.011
1767427200011,RENDER,1.25e-05,-9.71832e-05,2026-01-03 08:00:00.011
1767427200011,RESOLV,-0.0001425179,-0.0016401435,2026-01-03 08:00:00.011
1767427200011,RNDR,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,S,6.103e-06,-0.0004511762,2026-01-03 08:00:00.011
1767427200011,SAND,1.25e-05,-0.0001902546,2026-01-03 08:00:00.011
1767427200011,SCR,1.25e-05,0.000205535,2026-01-03 08:00:00.011
1767427200011,SEI,1.25e-05,2.40678e-05,2026-01-03 08:00:00.011
1767427200011,SKY,-5.21127e-05,-0.0009169013,2026-01-03 08:00:00.011
1767427200011,SNX,1.25e-05,-3.29819e-05,2026-01-03 08:00:00.011
1767427200011,SOL,1.24896e-05,-0.0004000833,2026-01-03 08:00:00.011
1767427200011,SOPH,-4.1837e-05,-0.0008346957,2026-01-03 08:00:00.011
1767427200011,SPX,1.25e-05,-0.0001778801,2026-01-03 08:00:00.011
1767427200011,STX,-1.028e-07,-0.0005008225,2026-01-03 08:00:00.011
1767427200011,SUI,1.25e-05,-0.00035555,2026-01-03 08:00:00.011
1767427200011,SYRUP,1.25e-05,5.4579e-06,2026-01-03 08:00:00.011
1767427200011,TRUMP,1.25e-05,-0.0001803575,2026-01-03 08:00:00.011
1767427200011,TST,1.25e-05,-6.3841e-06,2026-01-03 08:00:00.011
1767427200011,UNIBOT,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,USUAL,1.25e-05,-4.6844e-05,2026-01-03 08:00:00.011
1767427200011,VINE,6.0246e-05,0.0009819682,2026-01-03 08:00:00.011
1767427200011,VIRTUAL,1.19079e-05,-0.0004047364,2026-01-03 08:00:00.011
1767427200011,VVV,1.25e-05,-0.0001219428,2026-01-03 08:00:00.011
1767427200011,WCT,-2.57396e-05,-0.0007059166,2026-01-03 08:00:00.011
1767427200011,WLFI,1.25e-05,-0.0001627869,2026-01-03 08:00:00.011
1767427200011,XLM,1.25e-05,-7.82423e-05,2026-01-03 08:00:00.011
1767427200011,XPL,1.25e-05,0.000150588,2026-01-03 08:00:00.011
1767427200011,XRP,-3.2126e-06,-0.0005257011,2026-01-03 08:00:00.011
1767427200011,ZEREBRO,9.90649e-05,0.0012925189,2026-01-03 08:00:00.011
1767427200011,ZORA,1.25e-05,-5.332e-05,2026-01-03 08:00:00.011
1767427200011,kDOGS,0.0,0.0,2026-01-03 08:00:00.011
1767427200011,kNEIRO,1.25e-05,-4.49006e-05,2026-01-03 08:00:00.011
1767427200011,kPEPE,1.25e-05,0.0003766805,2026-01-03 08:00:00.011
1767430800067,0G,-9.12279e-05,-0.0012298228,2026-01-03 09:00:00.067
1767430800067,AERO,1.25e-05,0.0002983733,2026-01-03 09:00:00.067
1767430800067,AI16Z,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,AIXBT,1.25e-05,-0.0003743068,2026-01-03 09:00:00.067
1767430800067,ALGO,1.25e-05,5.01379e-05,2026-01-03 09:00:00.067
1767430800067,ANIME,-6.79706e-05,-0.0010437651,2026-01-03 09:00:00.067
1767430800067,APE,1.25e-05,-2.34804e-05,2026-01-03 09:00:00.067
1767430800067,APEX,1.25e-05,-4.84642e-05,2026-01-03 09:00:00.067
1767430800067,APT,1.25e-05,-0.0002624784,2026-01-03 09:00:00.067
1767430800067,ARB,1.25e-05,-0.0001052974,2026-01-03 09:00:00.067
1767430800067,ASTER,1.25e-05,8.29e-06,2026-01-03 09:00:00.067
1767430800067,ATOM,1.25e-05,-0.0001293747,2026-01-03 09:00:00.067
1767430800067,AVAX,1.25e-05,-3.01965e-05,2026-01-03 09:00:00.067
1767430800067,BABY,1.25e-05,-2.32094e-05,2026-01-03 09:00:00.067
1767430800067,BCH,1.25e-05,-8.66866e-05,2026-01-03 09:00:00.067
1767430800067,BERA,1.25e-05,2.88644e-05,2026-01-03 09:00:00.067
1767430800067,BIO,-2.6353e-06,-0.0005210821,2026-01-03 09:00:00.067
1767430800067,BLAST,-0.000241153,-0.002429224,2026-01-03 09:00:00.067
1767430800067,BLZ,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,BNB,1.25e-05,-2.39616e-05,2026-01-03 09:00:00.067
1767430800067,BTC,1.25e-05,-0.0003963714,2026-01-03 09:00:00.067
1767430800067,CATI,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,CC,1.25e-05,1.0853e-05,2026-01-03 09:00:00.067
1767430800067,CELO,1.25e-05,-0.0003198449,2026-01-03 09:00:00.067
1767430800067,CFX,1.25e-05,-0.0002000468,2026-01-03 09:00:00.067
1767430800067,CHILLGUY,7.13672e-05,0.0010709374,2026-01-03 09:00:00.067
1767430800067,COMP,1.25e-05,-8.74679e-05,2026-01-03 09:00:00.067
1767430800067,CRV,1.25e-05,-3.56734e-05,2026-01-03 09:00:00.067
1767430800067,DOGE,1.25e-05,-0.0002587457,2026-01-03 09:00:00.067
1767430800067,DOOD,1.25e-05,-0.0003013398,2026-01-03 09:00:00.067
1767430800067,DYDX,1.25e-05,8.86754e-05,2026-01-03 09:00:00.067
1767430800067,ETH,1.25e-05,-0.0002764484,2026-01-03 09:00:00.067
1767430800067,FARTCOIN,1.25e-05,0.000589324,2026-01-03 09:00:00.067
1767430800067,FOGO,1.25e-05,-6.4931e-06,2026-01-03 09:00:00.067
1767430800067,FTM,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,FXS,1.25e-05,-1.61371e-05,2026-01-03 09:00:00.067
1767430800067,GMX,1.25e-05,-0.0001521139,2026-01-03 09:00:00.067
1767430800067,GOAT,1.25e-05,0.0002489636,2026-01-03 09:00:00.067
1767430800067,GRASS,1.25e-05,-2.16556e-05,2026-01-03 09:00:00.067
1767430800067,GRIFFAIN,9.4327e-05,0.0012546161,2026-01-03 09:00:00.067
1767430800067,HEMI,1.25e-05,1.51871e-05,2026-01-03 09:00:00.067
1767430800067,HMSTR,1.25e-05,0.0,2026-01-03 09:00:00.067
1767430800067,HYPE,1.25e-05,-6.70307e-05,2026-01-03 09:00:00.067
1767430800067,HYPER,-2.25427e-05,-0.0006803416,2026-01-03 09:00:00.067
1767430800067,INIT,1.25e-05,-1.9995e-06,2026-01-03 09:00:00.067
1767430800067,INJ,1.25e-05,-0.0001402203,2026-01-03 09:00:00.067
1767430800067,IOTA,1.25e-05,-8.9708e-06,2026-01-03 09:00:00.067
1767430800067,IP,-0.0003840823,-0.0035726585,2026-01-03 09:00:00.067
1767430800067,JELLY,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,KAITO,-0.000517832,-0.0046426562,2026-01-03 09:00:00.067
1767430800067,LAUNCHCOIN,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,LAYER,-4.52572e-05,-0.0008620576,2026-01-03 09:00:00.067
1767430800067,LDO,1.25e-05,4.19936e-05,2026-01-03 09:00:00.067
1767430800067,LINEA,1.25e-05,-1.48064e-05,2026-01-03 09:00:00.067
1767430800067,LINK,1.25e-05,-0.000113284,2026-01-03 09:00:00.067
1767430800067,LISTA,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,LIT,9.8023e-06,-0.0004215813,2026-01-03 09:00:00.067
1767430800067,LTC,1.25e-05,-0.0002352835,2026-01-03 09:00:00.067
1767430800067,MATIC,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,ME,1.25e-05,1.82175e-05,2026-01-03 09:00:00.067
1767430800067,MELANIA,1.25e-05,-0.0002895974,2026-01-03 09:00:00.067
1767430800067,MEW,1.25e-05,0.0,2026-01-03 09:00:00.067
1767430800067,MON,-1.81479e-05,-0.0006451828,2026-01-03 09:00:00.067
1767430800067,MOODENG,1.25e-05,-0.0003773654,2026-01-03 09:00:00.067
1767430800067,MORPHO,1.25e-05,-5.95487e-05,2026-01-03 09:00:00.067
1767430800067,MOVE,1.25e-05,3.37137e-05,2026-01-03 09:00:00.067
1767430800067,NEIROETH,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,NIL,1.25e-05,6.60565e-05,2026-01-03 09:00:00.067
1767430800067,OM,1.25e-05,0.0005210405,2026-01-03 09:00:00.067
1767430800067,OP,2.8184e-06,-0.0004774527,2026-01-03 09:00:00.067
1767430800067,PAXG,1.25e-05,-8.13771e-05,2026-01-03 09:00:00.067
1767430800067,PENGU,1.25e-05,-0.0001638354,2026-01-03 09:00:00.067
1767430800067,PNUT,1.25e-05,-1.51754e-05,2026-01-03 09:00:00.067
1767430800067,POL,1.25e-05,-0.0001652206,2026-01-03 09:00:00.067
1767430800067,PROMPT,6.64549e-05,0.0010316393,2026-01-03 09:00:00.067
1767430800067,PROVE,1.1784e-06,-0.0004905729,2026-01-03 09:00:00.067
1767430800067,PUMP,1.25e-05,0.0005087988,2026-01-03 09:00:00.067
1767430800067,PURR,1.25e-05,0.0002121771,2026-01-03 09:00:00.067
1767430800067,RENDER,1.25e-05,-6.77262e-05,2026-01-03 09:00:00.067
1767430800067,RESOLV,-0.0001998162,-0.0020985299,2026-01-03 09:00:00.067
1767430800067,RNDR,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,S,-3.6956e-06,-0.0005295648,2026-01-03 09:00:00.067
1767430800067,SAND,1.25e-05,-0.0003558125,2026-01-03 09:00:00.067
1767430800067,SCR,1.25e-05,6.14252e-05,2026-01-03 09:00:00.067
1767430800067,SEI,1.25e-05,3.951e-05,2026-01-03 09:00:00.067
1767430800067,SKY,-9.82733e-05,-0.0012861864,2026-01-03 09:00:00.067
1767430800067,SNX,1.25e-05,-6.4704e-06,2026-01-03 09:00:00.067
1767430800067,SOL,6.8987e-06,-0.0004448106,2026-01-03 09:00:00.067
1767430800067,SOPH,-8.18425e-05,-0.00115474,2026-01-03 09:00:00.067
1767430800067,SPX,1.25e-05,-0.0003216348,2026-01-03 09:00:00.067
1767430800067,STX,-7.81972e-05,-0.0011255778,2026-01-03 09:00:00.067
1767430800067,SUI,1.25e-05,-0.0003072903,2026-01-03 09:00:00.067
1767430800067,SYRUP,1.25e-05,9.55026e-05,2026-01-03 09:00:00.067
1767430800067,TRUMP,1.25e-05,-6.41339e-05,2026-01-03 09:00:00.067
1767430800067,TST,1.25e-05,4.485e-06,2026-01-03 09:00:00.067
1767430800067,UNIBOT,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,USUAL,1.25e-05,-6.4111e-05,2026-01-03 09:00:00.067
1767430800067,VINE,1.25e-05,0.0004731474,2026-01-03 09:00:00.067
1767430800067,VIRTUAL,1.25e-05,-0.0001414224,2026-01-03 09:00:00.067
1767430800067,VVV,1.25e-05,-0.0001991638,2026-01-03 09:00:00.067
1767430800067,WCT,-6.0184e-06,-0.0005481473,2026-01-03 09:00:00.067
1767430800067,WLFI,1.25e-05,-5.63811e-05,2026-01-03 09:00:00.067
1767430800067,XLM,1.25e-05,-8.24417e-05,2026-01-03 09:00:00.067
1767430800067,XPL,1.25e-05,9.52062e-05,2026-01-03 09:00:00.067
1767430800067,XRP,9.6376e-06,-0.000422899,2026-01-03 09:00:00.067
1767430800067,ZEREBRO,4.64326e-05,0.0008714609,2026-01-03 09:00:00.067
1767430800067,ZORA,1.25e-05,-0.0001112486,2026-01-03 09:00:00.067
1767430800067,kDOGS,0.0,0.0,2026-01-03 09:00:00.067
1767430800067,kNEIRO,1.25e-05,-9.64795e-05,2026-01-03 09:00:00.067
1767430800067,kPEPE,1.25e-05,0.0004325743,2026-01-03 09:00:00.067
1767434400026,0G,-9.46423e-05,-0.0012571383,2026-01-03 10:00:00.026
1767434400026,AERO,1.25e-05,0.0001247701,2026-01-03 10:00:00.026
1767434400026,AI16Z,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,AIXBT,1.25e-05,-0.0003804119,2026-01-03 10:00:00.026
1767434400026,ALGO,1.25e-05,1.34354e-05,2026-01-03 10:00:00.026
1767434400026,ANIME,-1.06606e-05,-0.0005852848,2026-01-03 10:00:00.026
1767434400026,APE,1.25e-05,-1.3042e-06,2026-01-03 10:00:00.026
1767434400026,APEX,1.25e-05,-9.85065e-05,2026-01-03 10:00:00.026
1767434400026,APT,1.25e-05,-0.0003806078,2026-01-03 10:00:00.026
1767434400026,ARB,1.25e-05,-4.87157e-05,2026-01-03 10:00:00.026
1767434400026,ASTER,1.25e-05,6.11097e-05,2026-01-03 10:00:00.026
1767434400026,ATOM,1.25e-05,-0.0002091055,2026-01-03 10:00:00.026
1767434400026,AVAX,1.25e-05,-8.39139e-05,2026-01-03 10:00:00.026
1767434400026,BABY,1.25e-05,-5.07826e-05,2026-01-03 10:00:00.026
1767434400026,BCH,1.25e-05,-5.51636e-05,2026-01-03 10:00:00.026
1767434400026,BERA,1.25e-05,9.92914e-05,2026-01-03 10:00:00.026
1767434400026,BIO,8.5096e-06,-0.0004319233,2026-01-03 10:00:00.026
1767434400026,BLAST,-0.0001255969,-0.0015047752,2026-01-03 10:00:00.026
1767434400026,BLZ,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,BNB,1.25e-05,-8.78858e-05,2026-01-03 10:00:00.026
1767434400026,BTC,1.25e-05,-0.0003732933,2026-01-03 10:00:00.026
1767434400026,CATI,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,CC,1.25e-05,1.9537e-06,2026-01-03 10:00:00.026
1767434400026,CELO,-6.64086e-05,-0.0010312686,2026-01-03 10:00:00.026
1767434400026,CFX,1.25e-05,-0.0002530881,2026-01-03 10:00:00.026
1767434400026,CHILLGUY,0.0001279187,0.0015233493,2026-01-03 10:00:00.026
1767434400026,COMP,1.25e-05,-8.28338e-05,2026-01-03 10:00:00.026
1767434400026,CRV,1.25e-05,-2.32204e-05,2026-01-03 10:00:00.026
1767434400026,DOGE,1.25e-05,-0.0002374419,2026-01-03 10:00:00.026
1767434400026,DOOD,1.25e-05,-0.000107021,2026-01-03 10:00:00.026
1767434400026,DYDX,1.25e-05,1.12432e-05,2026-01-03 10:00:00.026
1767434400026,ETH,1.25e-05,-0.0002827936,2026-01-03 10:00:00.026
1767434400026,FARTCOIN,2.57184e-05,0.000705747,2026-01-03 10:00:00.026
1767434400026,FOGO,1.25e-05,-3.93218e-05,2026-01-03 10:00:00.026
1767434400026,FTM,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,FXS,1.25e-05,-3.57284e-05,2026-01-03 10:00:00.026
1767434400026,GMX,1.25e-05,-4.04305e-05,2026-01-03 10:00:00.026
1767434400026,GOAT,1.25e-05,0.000249192,2026-01-03 10:00:00.026
1767434400026,GRASS,1.25e-05,-1.57618e-05,2026-01-03 10:00:00.026
1767434400026,GRIFFAIN,0.0001146038,0.0014168307,2026-01-03 10:00:00.026
1767434400026,HEMI,1.25e-05,-0.0001065093,2026-01-03 10:00:00.026
1767434400026,HMSTR,1.25e-05,0.0,2026-01-03 10:00:00.026
1767434400026,HYPE,1.25e-05,-6.08524e-05,2026-01-03 10:00:00.026
1767434400026,HYPER,-3.14476e-05,-0.0007515809,2026-01-03 10:00:00.026
1767434400026,INIT,1.25e-05,-1.1452e-06,2026-01-03 10:00:00.026
1767434400026,INJ,1.25e-05,-0.0001203496,2026-01-03 10:00:00.026
1767434400026,IOTA,1.25e-05,-6.4366e-06,2026-01-03 10:00:00.026
1767434400026,IP,-0.000335525,-0.0031842,2026-01-03 10:00:00.026
1767434400026,JELLY,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,KAITO,-0.0005213341,-0.0046706724,2026-01-03 10:00:00.026
1767434400026,LAUNCHCOIN,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,LAYER,-2.86479e-05,-0.0007291834,2026-01-03 10:00:00.026
1767434400026,LDO,1.25e-05,-3.33201e-05,2026-01-03 10:00:00.026
1767434400026,LINEA,1.25e-05,-1.38739e-05,2026-01-03 10:00:00.026
1767434400026,LINK,1.25e-05,-0.0002374992,2026-01-03 10:00:00.026
1767434400026,LISTA,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,LIT,1.25e-05,-0.0002331551,2026-01-03 10:00:00.026
1767434400026,LTC,1.25e-05,-0.000212391,2026-01-03 10:00:00.026
1767434400026,MATIC,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,ME,1.25e-05,9.7913e-06,2026-01-03 10:00:00.026
1767434400026,MELANIA,1.25e-05,-2.9112e-05,2026-01-03 10:00:00.026
1767434400026,MEW,1.25e-05,-1.4468e-06,2026-01-03 10:00:00.026
1767434400026,MON,2.3026e-06,-0.0004815795,2026-01-03 10:00:00.026
1767434400026,MOODENG,1.25e-05,-0.0002925232,2026-01-03 10:00:00.026
1767434400026,MORPHO,1.25e-05,-1.7277e-06,2026-01-03 10:00:00.026
1767434400026,MOVE,1.25e-05,6.06726e-05,2026-01-03 10:00:00.026
1767434400026,NEIROETH,0.0,0.0,2026-01-03 10:00:00.026
1767434400026,NIL,1.25e-05,0.0001691134,2026-01-03 10:00:00.026
1767434400026,OM,5.10884e-05,0.0009087068,2026-01-03 10:00:00.026
1767434400026,OP,1.25e-05,-0.0002985235,2026-01-03 10:00:00.026
1767434400026,PAXG,1.25e-05,4.53861e-05,2026-01-03 10:00:00.026
1767434400026,PENGU,1.25e-05,-0.0001254025,2026-01-03 10:00:00.026
1767434400026,PNUT,1.25e-05,-3.1985e-05,2026-01-03 10:00:00.026
1767434400026,POL,1.25e-05,-3.71975e-05,2026-01-03 10:00:00.026
1767434400026,PROMPT,5.23201e-05,0.0009185607,2026-01-03 10:00:00.026
1767434400026,PROVE,-1.33108e-05,-0.0006064865,2026-01-03 10:00:00.026
1767434400026,PUMP,3.65393e-05,0.0007923146,2026-01-03 10:00:00.026
