target_coin,hedge_coins,n_hedges,hour,position_type,weights,target_funding,hedge_funding_total,funding_pnl,price_pnl,hedge_pnl,gross_pnl,trading_fee,net_pnl,valid,correlation,net_funding,reached_threshold
RESOLV,"XRP,ZEREBRO,LAYER,0G",4,2025-11-27 18:00:00,long,"0.5136,0.1752,0.0430,0.0681",-0.0029594758,4.723586290909383e-06,0.0029641993862909092,0.005711692365592436,0.0009377892919180714,0.009613681043801416,0.0016198705529579653,0.007993810490843451,True,0.21985845871005727,0.0029547522137090905,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-27 18:00:00,long,"1.1703,0.6271,0.1537,0.4814",-0.002745496,3.040644680038649e-05,0.0027759024468003864,-0.013356361542889994,-0.0008603591152308828,-0.01144081821132049,0.003089264169627827,-0.014530082380948318,True,0.6019018767365726,0.0027150895531996137,False
TNSR,"DYM,PAXG,MEGA",3,2025-11-27 18:00:00,long,"0.7050,4.3343,0.1128",-0.0034144189,-1.9011648404419822e-05,0.0033954072515955803,-0.00815996471366609,0.002904356769148381,-0.0018602006929221283,0.005536885702941199,-0.007397086395863327,True,0.5740630506417511,0.00343343054840442,False
RESOLV,"ASTER,ZEREBRO",2,2025-11-27 19:00:00,long,"0.3498,0.2250",-0.0029992495,2.2140450535873435e-05,0.0030213899505358733,-0.0009575486753908846,-0.0003627481853830067,0.001701093089761982,0.0014173290717104919,0.00028376401805149014,True,0.213513524700392,0.0029771090494641267,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-27 19:00:00,long,"1.1677,0.6322,0.1529,0.4813",-0.0032685845,3.040868906688185e-05,0.0032989931890668816,-0.003695491500369519,0.0033364485259124686,0.0029399502146098314,0.0030907006116428076,-0.00015075039703297622,True,0.6009101354174464,0.0032381758109331182,False
TNSR,"DYM,PAXG,NIL",3,2025-11-27 19:00:00,long,"0.7139,4.1534,0.3454",-0.0018031686,-8.397310972219517e-06,0.0017947712890277806,-0.006967091609843101,0.010208328325232233,0.005036008004416912,0.00559137355270221,-0.0005553655482852977,True,0.5931646300789788,0.0018115659109722195,False
TURBO,kNEIRO,1,2025-11-27 19:00:00,long,1.1072,-0.0015712355,5.261044897345888e-06,0.001576496544897346,-0.0292942743009319,-0.008547912734987142,-0.0362656904910217,0.0018964729270811078,-0.03816216341810281,True,0.7227791024703242,0.001565974455102654,True
BANANA,MEME,1,2025-11-27 20:00:00,long,0.9772,-0.0011120194,-3.1343637194464984e-06,0.0011088850362805536,-0.023390553317969354,-0.033173227214180416,-0.05545489549586922,0.001779451099732463,-0.05723434659560168,True,0.8233157304444148,0.0011151537637194464,True
RESOLV,"XRP,ZEREBRO,LAYER,GRASS",4,2025-11-27 20:00:00,long,"0.5189,0.1693,0.0436,0.0597",-0.0029651895,1.2723316643033898e-05,0.0029779128166430337,-0.002963534207337304,0.005072058254448646,0.005086436863754376,0.0016124171220771415,0.0034740197416772345,True,0.22298822332935384,0.0029524661833569663,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-27 20:00:00,long,"1.1742,0.6302,0.1520,0.5721",-0.0021859063,3.1605651155530097e-05,0.0022175119511555308,-3.904419803224535e-05,0.004316039085495171,0.0064945068386184565,0.0031756068831981666,0.00331889995542029,True,0.5972961018692404,0.00215430064884447,False
TNSR,"DYM,PAXG,NIL",3,2025-11-27 20:00:00,long,"0.7054,3.9257,0.3618",-0.0014880144,1.7824367492762537e-05,0.0015058387674927625,0.008434094640991319,0.003895630182552486,0.013835563591036567,0.005393547014827943,0.008442016576208624,True,0.5861445883419135,0.0014701900325072375,False
TURBO,BANANA,1,2025-11-27 20:00:00,long,1.1321,-0.0040090435,-0.0012589288486817278,0.0027501146513182724,0.03749428440786473,0.026480691216915573,0.06672509027609858,0.0019188994578813597,0.06480619081821722,True,0.7437179143726992,0.005267972348681728,True
BANANA,MEME,1,2025-11-27 21:00:00,long,0.9787,-0.0015328816,-1.1776096836674488e-05,0.0015211055031633255,-0.013508148997640301,0.03003858200376245,0.018051538509285474,0.0017808290243847475,0.016270709484900725,True,0.8227537951548859,0.0015446576968366746,True
RESOLV,"XRP,GRASS,LAYER,0G",4,2025-11-27 21:00:00,long,"0.5250,0.0946,0.0559,0.0715",-0.0029475806,-7.12852409434485e-06,0.0029404520759056555,-0.008342449254704287,0.0026586829004627294,-0.0027433142783359022,0.001572238255985731,-0.004315552534321633,True,0.2333952783497272,0.002954709124094345,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-27 21:00:00,long,"1.1720,0.6318,0.1517,0.5438",-0.0016510937,3.124183663922675e-05,0.0016823355366392268,-0.02807387450704779,0.0006617090172639112,-0.025729829953144653,0.003149412238024326,-0.02887924219116898,True,0.5967685028174592,0.0016198518633607733,False
TURBO,BANANA,1,2025-11-27 21:00:00,long,1.1117,-0.0023604344,-0.0017041716433908824,0.0006562627566091175,-0.045394446892904505,0.01501760114837152,-0.029720582987923863,0.001900569436707828,-0.03162115242463169,True,0.7267987448233562,0.004064606043390882,True
BANANA,GALA,1,2025-11-27 22:00:00,long,1.0497,-0.0011888208,1.3121087122797102e-05,0.001201941887122797,0.01961748694962062,0.0017153903969466056,0.022534819233690023,0.0018447182728413914,0.020690100960848633,True,0.8140389753154459,0.001175699712877203,True
RESOLV,"XRP,GRASS,LAYER,0G",4,2025-11-27 22:00:00,long,"0.5139,0.1100,0.0560,0.0669",-0.003020378,-3.121765857669479e-07,0.0030200658234142332,-0.021950839034608816,0.0018108051529249793,-0.0171199680582696,0.001572172966006883,-0.018692141024276483,True,0.2356474641738473,0.003020690176585767,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-27 22:00:00,long,"1.1699,0.6369,0.1543,0.5457",-0.0010139356,2.9457824370470165e-05,0.0010433934243704705,-0.008918528041137685,0.008455915321000786,0.000580780704233572,0.0031560691969653824,-0.0025752884927318104,True,0.5958258540067656,0.0009844777756295299,False
TURBO,"BANANA,MEME",2,2025-11-27 22:00:00,long,"1.0630,0.2239",-0.0032504693,-0.0013349065363224015,0.0019155627636775984,-0.022622345337026784,-0.024479358151468202,-0.045186140724817386,0.0020581465352113707,-0.04724428726002876,True,0.7103980110932875,0.004585375836322401,True
ACE,"YGG,KAS,MERL",3,2025-11-27 23:00:00,long,"0.9927,0.2395,0.0381",-0.0027644828,9.974739265518391e-06,0.0027744575392655182,-0.001265288907633888,0.003809263959739278,0.0053184325913709085,0.0020433079946752123,0.0032751245966956962,True,0.5474145947142748,0.0027545080607344814,False
BANANA,GALA,1,2025-11-27 23:00:00,long,1.0491,-0.0010826657,1.3113289596656949e-05,0.001095778989596657,-0.0428543238028416,-0.0058119843087678005,-0.04757052912201274,0.0018441568509593004,-0.04941468597297204,True,0.8140421346387701,0.0010695524104033431,True
RESOLV,"XRP,GRASS,LAYER,0G",4,2025-11-27 23:00:00,long,"0.5202,0.1090,0.0568,0.0667",-0.0031400075,-2.148480361169354e-06,0.0031378590196388307,0.016826923076922906,0.001949915149752004,0.02191469724631374,0.0015773909947889857,0.020337306251524755,True,0.23679156427471712,0.003142155980361169,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-27 23:00:00,long,"1.1741,0.6215,0.1623,0.5474",-0.001169136,3.0008963942671003e-05,0.0011991449639426712,0.007012565869477072,0.0022480123355608423,0.010459723168980585,0.00315469380675486,0.007305029362225725,True,0.5929750129026966,0.0011391270360573292,False
TNSR,"DYM,PAXG,NIL",3,2025-11-27 23:00:00,long,"0.6980,3.8212,0.3692",-0.0011769551,1.0033228018064967e-06,0.0011779584228018066,7.45823389021183e-05,-0.02588817302180136,-0.024635632260097434,0.005299465067101561,-0.029935097327198994,True,0.5762647997287205,0.0011759517771981936,False
TURBO,"BANANA,MEME",2,2025-11-27 23:00:00,long,"1.0801,0.2496",-0.0015837437,-0.0012244807652844322,0.0003592629347155679,-0.05196032120925831,0.04899799895676386,-0.0026030593177788844,0.0020966650963102997,-0.004699724414089184,True,0.7146519655726623,0.0028082244652844323,True
BANANA,GALA,1,2025-11-28 00:00:00,long,1.0393,-0.0010395606,1.299062730815637e-05,0.0010525512273081563,-0.01581774657243995,0.013794204805054631,-0.0009709905400771615,0.0018353251661872585,-0.00280631570626442,True,0.8002709092860354,0.0010265699726918435,True
RESOLV,"XRP,GRASS,LAYER,0G",4,2025-11-28 00:00:00,long,"0.5209,0.1091,0.0583,0.0659",-0.0030439023,-9.287422163470442e-06,0.0030346148778365293,-0.03011663473496684,0.007336455840857362,-0.01974556401627295,0.0015788221218097098,-0.021324386138082657,True,0.2343559982685428,0.0030531897221634705,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-28 00:00:00,long,"1.1725,0.6488,0.1657,0.5446",-0.0010028526,2.9564909756761614e-05,0.0010324175097567614,-0.03200096606690017,0.0015389323989428558,-0.029429616158200556,0.003178425876562722,-0.03260804203476328,True,0.591531787459407,0.0009732876902432384,False
TNSR,"DYM,PAXG,NIL,MEGA",4,2025-11-28 00:00:00,long,"0.6934,3.7542,0.3177,0.1936",-0.0013739836,8.808628161646672e-06,0.0013827922281616466,-0.017674696099634457,0.009949230756675668,-0.006342673114797142,0.005363100308273702,-0.011705773423070845,True,0.5908453916919173,0.0013651749718383533,False
TURBO,"kNEIRO,BANANA,MEGA",3,2025-11-28 00:00:00,long,"1.1442,0.2110,0.0479",-0.0012944038,-0.00020449842953100105,0.0010899053704689987,-0.00548081714001003,0.024990639752876083,0.02059972798333505,0.0021627638222321503,0.018436964161102902,True,0.7025022927730287,0.001498902229531001,True
RESOLV,"XRP,GRASS,LAYER",3,2025-11-28 01:00:00,long,"0.5157,0.1115,0.0583",-0.0026190541,1.432427316135759e-06,0.0026204865273161356,-0.011540460925316243,-0.002927561096062763,-0.01184753549406287,0.001516935772982584,-0.013364471267045454,True,0.22674616740090403,0.0026176216726838644,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-28 01:00:00,long,"1.1786,0.6430,0.1698,0.5746",-0.0012874501,3.2075659636788585e-05,0.0013195257596367886,-0.001829673985362601,0.010826766468851232,0.010316618243125419,0.0032094474938487777,0.007107170749276641,True,0.589586199433697,0.0012553744403632112,False
TNSR,"DYM,PAXG,NIL,MEGA",4,2025-11-28 01:00:00,long,"0.6991,3.4824,0.3040,0.1858",-0.0014490768,5.5329906200628844e-05,0.0015044067062006288,0.015487397509869272,0.004104127496312882,0.021095931712382783,0.005104151618361547,0.015991780094021236,True,0.5944059409656544,0.001393746893799371,False
RESOLV,"XRP,GRASS,LAYER",3,2025-11-28 02:00:00,long,"0.5316,0.1132,0.0602",-0.0026062224,2.0196338448369317e-07,0.002606424363384484,-0.000747960638571521,-0.0004979534115840224,0.0013605103132289407,0.0015344219283730742,-0.00017391161514413345,True,0.23269038917981025,0.0026060204366155164,False
TNSR,"DYM,PAXG,NIL,MEGA",4,2025-11-28 02:00:00,long,"0.6951,3.3838,0.3021,0.1874",-0.0010676146,1.3702148028420668e-05,0.0010813167480284204,-0.001270933014354103,0.007141564628032648,0.006951948361706965,0.005011641201001915,0.0019403071607050505,True,0.5911644206152498,0.0010539124519715793,False
RESOLV,"XRP,GRASS,LAYER",3,2025-11-28 03:00:00,long,"0.5391,0.1139,0.0618",-0.0022671359,6.384563063380778e-07,0.002267774356306338,0.020970269701293676,-0.0007591259544212244,0.02247891810317879,0.001543303983726818,0.02093561411945197,True,0.23169787316504697,0.002266497443693662,False
RESOLV,"XRP,GRASS,LAYER",3,2025-11-28 04:00:00,long,"0.5397,0.1140,0.0625",-0.0020986667,-9.688605207749519e-06,0.002088978094792251,0.0064837619565840665,-0.006037564003247509,0.0025351760481288083,0.0015446404964353246,0.0009905355516934837,True,0.23176566994134634,0.00210835530520775,False
SUPER,"BLUR,FTT,BCH",3,2025-11-28 04:00:00,long,"1.2386,0.6264,0.1745",-0.0022934839,2.549369112145059e-05,0.0023189775911214507,-0.024918612595956846,-0.000735848155386951,-0.023335483160222346,0.0027355457607444425,-0.02607102892096679,True,0.5782046688173667,0.0022679902088785495,False
RESOLV,"XRP,GRASS,LAYER,0G",4,2025-11-28 05:00:00,long,"0.5441,0.1099,0.0617,0.0664",-0.0017937816,-1.7996880165637346e-05,0.0017757847198343626,-0.008342723164999177,0.003600022621615156,-0.0029669158235496582,0.001603989566840836,-0.004570905390390494,True,0.2363478874277927,0.0018117784801656373,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-28 05:00:00,long,"1.2748,0.6048,0.1530,0.4949",-0.002482906,3.15937936279281e-05,0.002514499793627928,0.0034623469766292825,0.006048932102306121,0.012025778872563331,0.003174753141210823,0.008851025731352508,True,0.5836700603037372,0.002451312206372072,False
TURBO,"BANANA,MEME,MEGA",3,2025-11-28 05:00:00,long,"1.0767,0.2886,0.0809",-0.0011854019,-0.00024249539759337753,0.0009429065024066226,-0.03328710124826628,0.013848972890125903,-0.018495221855733754,0.002201679001001525,-0.020696900856735277,True,0.7051180793546282,0.0014278972975933777,True
RESOLV,"XRP,GRASS,LAYER,0G",4,2025-11-28 06:00:00,long,"0.5452,0.1095,0.0615,0.0674",-0.0015045117,-1.8791764528821073e-05,0.001485719935471179,-0.004809016619226947,0.002265459611588857,-0.0010578370721669112,0.0016052611162345061,-0.0026630981884014173,True,0.2368680469145208,0.0015233034645288212,False
SUPER,"BLUR,FTT,BCH,PAXG",4,2025-11-28 06:00:00,long,"1.2857,0.6109,0.1537,0.5026",-0.0022819304,3.1911439414032673e-05,0.0023138418394140323,-0.012651468474019323,-0.004827328351572022,-0.015164954986177313,0.0031976236378103524,-0.018362578623987665,True,0.5826492238761719,0.002250018960585967,False
TURBO,"BANANA,MEME",2,2025-11-28 06:00:00,long,"1.0893,0.2781",-0.0018818801,-0.00024108938557391426,0.001640790714426086,0.0004782400765184214,0.030719732092944253,0.03283876288388876,0.002130669118899772,0.030708093764988988,True,0.7002663048165451,0.002122969485573914,True
ACE,"YGG,KAS,MERL",3,2025-11-28 07:00:00,long,"1.0267,0.2388,0.0374",-0.0013557417,6.4935582297175106e-06,0.0013622352582297176,-0.01090909090909098,-0.035527406470876696,-0.04507426212173796,0.0020726016638760443,-0.047146863785614,True,0.5340646262654976,0.0013492481417702825,False
RESOLV,"XRP,GRASS,LAYER",3,2025-11-28 07:00:00,long,"0.5607,0.1040,0.0586",-0.0013696946,-1.4625947523135292e-05,0.0013550686524768647,-0.004024957040214883,-0.014459046471699887,-0.017128934859437905,0.0015510225221304183,-0.018679957381568323,True,0.23208759653730082,0.0013843205475231354,False
SUPER,"BLUR,FTT,BCH",3,2025-11-28 07:00:00,long,"1.2997,0.5996,0.1420",-0.0014559206,2.4558045925494362e-05,0.0014804786459254944,0.009069351416566063,-0.033227733734714604,-0.022677903672223047,0.002737218834951297,-0.025415122507174343,True,0.5810551876459429,0.0014313625540745057,False
TURBO,"BANANA,MEME",2,2025-11-28 07:00:00,long,"1.1005,0.2793",-0.002773421,-0.0001991359867657178,0.002574285013234282,0.0497131931166348,-0.048301610102086764,0.003985868027782322,0.002141891325649104,0.0018439767021332177,True,0.702508526884331,0.0029725569867657176,True
RESOLV,"XRP,GRASS,LAYER,MAV",4,2025-11-28 08:00:00,long,"0.6389,0.1015,0.0663,0.0430",-0.0013594027,-1.1272207597557442e-05,0.0013481304924024427,-0.0024664196387217396,0.004027275610027965,0.0029089864637086684,0.0016648067479097242,0.0012441797157989442,True,0.2588188480249122,0.0013706749075975575,False
SUPER,"BLUR,FTT,BCH",3,2025-11-28 08:00:00,long,"1.2758,0.6298,0.1572",-0.0012370239,3.0482183082708216e-07,0.001237328721830827,-0.000164914450628717,0.014405474067217594,0.015477888338419704,0.002756429788018848,0.012721458550400857,True,0.5596901222336765,0.0012367190781691728,False
TURBO,"BANANA,MOODENG,MEGA",3,2025-11-28 08:00:00,long,"1.0995,0.3127,0.0688",-0.0011974539,-0.00014710440162592247,0.0010503494983740776,0.033697632058287796,-0.007601140170603782,0.027146841386058093,0.0022329688308851295,0.024913872555172963,True,0.6913362897654426,0.0013445583016259226,False
RESOLV,"XRP,GRASS,LAYER,MAV",4,2025-11-28 09:00:00,long,"0.6102,0.1066,0.0689,0.0430",-0.001207606,-4.703518810290599e-06,0.0012029024811897094,-0.0024028695137381373,0.001202255913380494,2.2888808320661695e-06,0.0016458418707445091,-0.001643552989912443,True,0.2563516912029809,0.0012123095188102905,False
TURBO,"BANANA,MOODENG,MEGA",3,2025-11-28 09:00:00,long,"1.1085,0.3005,0.0718",-0.0022063256,1.8509942909791463e-05,0.0022248355429097914,-0.005726872246695991,1.1994828640668026e-05,-0.0034900418751455313,0.002232715889504985,-0.005722757764650517,True,0.7015073129269858,0.0021878156570902087,True
RESOLV,"XRP,GRASS,LAYER,MAV",4,2025-11-28 10:00:00,long,"0.6203,0.1062,0.0699,0.0438",-0.0013946973,-7.47161239114656e-06,0.0013872256876088537,-0.0004421689550848651,0.008166985770239029,0.009112042502763018,0.001656071541059085,0.007455970961703933,True,0.25803752606327734,0.0014021689123911464,False
SUPER,"BLUR,FTT,BCH",3,2025-11-28 10:00:00,long,"1.3201,0.6577,0.1130",-0.0010055558,1.4048618671944298e-06,0.0010069606618671944,-0.004463363226846262,0.0077172523870057,0.004260849822026632,0.0027816961474231234,0.0014791536746035089,True,0.5623739499909632,0.0010041509381328057,False
TNSR,DYM,1,2025-11-28 10:00:00,long,1.3275,-0.0013890094,-5.761118336143286e-05,0.0013313982166385672,-0.00987316776790459,0.01295584361132175,0.004414074060055728,0.002094737746183401,0.0023193363138723274,True,0.7782250295524621,0.0014466205833614328,True
TURBO,"BANANA,MEME,MEGA",3,2025-11-28 10:00:00,long,"1.1123,0.3308,0.0745",-0.0029719202,-0.0003594501484878051,0.0026124700515121947,0.10146211785556059,-0.04935728423033382,0.05471730367673895,0.002265875686816554,0.052451427989922396,True,0.6990984569431921,0.003331370348487805,False
RESOLV,"ASTER,GRASS,LAYER,ZEREBRO",4,2025-11-28 11:00:00,long,"0.4293,0.1081,0.0593,0.1121",-0.001637915,-1.0712292839834906e-05,0.0016272027071601652,0.0008265232474213846,-0.004048649873161493,-0.0015949239185799437,0.0015378152984072313,-0.003132739216987175,True,0.2555147055111213,0.0016486272928398348,False
TURBO,"BANANA,MEME,MEGA",3,2025-11-28 11:00:00,long,"1.1149,0.3319,0.0824",-0.0031233286,-0.00037380681533298615,0.002749521784667014,-0.016894609814963824,-0.025708209986467147,-0.03985329801676396,0.002276267103890179,-0.04212956512065414,True,0.7008052310751902,0.003497135415332986,True
RESOLV,"XRP,GRASS,LAYER,MAV",4,2025-11-28 12:00:00,long,"0.5781,0.1033,0.0691,0.0433",-0.0017140831,-5.333601290059748e-06,0.0017087494987099402,-0.01181766368511028,-0.01035744910852748,-0.02046636329492782,0.0016144036548371005,-0.02208076694976492,True,0.2459511839466525,0.0017194167012900597,False
SUPER,"BLUR,FTT,BSV",3,2025-11-28 12:00:00,long,"1.3219,0.6665,0.1240",-0.0012245469,2.640483241839539e-05,0.0012509517324183956,-0.004588103997023918,-0.014762028929218692,-0.018099181193824213,0.0028011479341244682,-0.02090032912794868,True,0.564696412703777,0.0011981420675816047,False
TURBO,"BANANA,MEME",2,2025-11-28 12:00:00,long,"1.1761,0.3999",-0.0026623658,-0.0003627988738758247,0.0022995669261241755,0.003273322422258751,0.020534461613667156,0.02610735096205008,0.0023184648034689495,0.02378888615858113,True,0.7117862031250282,0.003025164673875825,True
BANANA,kNEIRO,1,2025-11-28 13:00:00,long,0.8352,-0.0016097781,-3.1723658016226455e-05,0.0015780544419837735,0.058365967491014414,-0.04084001029359571,0.019104011639402473,0.001651705866320989,0.017452305773081482,True,0.7161258442807308,0.0016415017580162262,True
MEME,kNEIRO,1,2025-11-28 13:00:00,long,0.7584,-0.0019380812,-2.8807235130128445e-05,0.0019092739648698715,0.023038156947444044,-0.037085501887667294,-0.012138070975353379,0.0015825999583254067,-0.013720670933678786,True,0.7744480172331525,0.0019668884351301285,True
RESOLV,"XRP,GRASS,LAYER,MAV",4,2025-11-28 13:00:00,long,"0.5685,0.1078,0.0685,0.0419",-0.0015947833,-9.670347102539484e-06,0.0015851129528974604,-0.029273632543522,0.0026583944917954374,-0.025030125098829098,0.0016081041791213507,-0.02663822927795045,True,0.24286397184167466,0.0016044536471025393,False
